ts,ts.1,board_temp,cap_fill_base,cap_fill_actual
1775848100666532,2387136189,20,100,129.0840454101562
1775848100691383,2387166189,19,100,129.0840454101562
1775848100718082,2387196183,19,100,129.0840454101562
1775848100746134,2387226190,19,100,129.0840454101562
1775848100776225,2387256159,19,100,129.0840454101562
1775848100826434,2387286189,20,100,129.0840454101562
1775848100851885,2387316181,20,100,129.0840454101562
1775848100874495,2387346189,20,100,129.0840454101562
1775848100933365,2387376167,19,100,129.0840454101562
1775848100959999,2387406187,19,100,129.0840454101562
1775848101000794,2387436189,19,100,129.0840454101562
1775848101021917,2387466189,19,100,129.0840454101562
1775848101044540,2387496189,19,100,129.0840454101562
1775848101061872,2387526189,19,100,129.0840454101562
1775848101090597,2387556189,20,100,129.0840454101562
1775848101123759,2387586162,20,100,129.0840454101562
1775848101168337,2387616190,19,100,129.0840454101562
1775848101197363,2387646185,19,100,129.0840454101562
1775848101213543,2387676191,19,100,129.0840454101562
1775848101236675,2387706167,20,100,129.0840454101562
1775848101266878,2387736187,20,100,129.0840454101562
1775848101295539,2387766190,19,100,129.0840454101562
1775848101321775,2387796179,20,100,129.0840454101562
1775848101350323,2387826189,19,100,129.0840454101562
1775848101377495,2387856189,19,100,129.0840454101562
1775848101413145,2387885190,19,100,129.0840454101562
1775848101435804,2387915174,19,100,129.0840454101562
1775848101465195,2387945420,19,100,129.0840454101562
1775848101489699,2387975232,19,100,129.0840454101562
1775848101513247,2388005190,19,100,129.0840454101562
1775848101555693,2388035196,19,100,129.0840454101562
1775848101573177,2388065198,19,100,129.0840454101562
1775848101598246,2388095190,19,100,129.0840454101562
1775848101627496,2388125190,20,100,129.0840454101562
1775848101654613,2388155190,20,100,129.0840454101562
1775848101701192,2388185189,19,100,129.0840454101562
1775848101724700,2388215189,19,100,129.0840454101562
1775848101745843,2388245174,19,100,129.0840454101562
1775848101773790,2388275191,19,100,129.0840454101562
1775848101798505,2388305186,19,100,129.0840454101562
1775848101852653,2388335189,20,100,129.0840454101562
1775848101877175,2388365189,19,100,129.0840454101562
1775848101899222,2388395189,19,100,129.0840454101562
1775848101922971,2388425189,19,100,129.0840454101562
1775848101949629,2388455183,19,100,129.0840454101562
1775848101988890,2388485190,20,100,129.0840454101562
1775848102013650,2388515159,19,100,129.0840454101562
1775848102038633,2388545189,19,100,129.0840454101562
1775848102059304,2388575181,20,100,129.0840454101562
