ts,ts.1,copv_1,copv_2,qd_pres,oxtank_1,oxtank_2,pilot_pres,ereg_closed,ereg_stage_1,ereg_stage_2,copv_1_median,copv_2_median,qd_pres_median,oxtank_1_median,oxtank_2_median,pilot_pres_median
1773431405031810,3153719787,2787.812744140625,80.00001525878906,0,-3.421872854232788,-0.609375536441803,442.03125,True,False,False,2790.468994140625,79.21874237060547,0,-3.421872854232788,-0.6562583446502686,441.984375
1773431405167862,3153837908,2787.65625,78.90626525878906,0,-2.718754053115845,-0.7500015497207642,442.03125,True,False,False,2790.3125,79.21874237060547,0,-3.421872854232788,-0.6562583446502686,441.984375
1773431405286419,3153965910,2787.5,77.34373474121094,0,-3.093749284744263,-0.7031298875808716,442.078125,True,False,False,2790.000244140625,78.90626525878906,0,-3.328129768371582,-0.6562583446502686,441.984375
1773431405402319,3154092910,2787.187744140625,80.78120422363281,0,-2.578116893768311,-0.5625039339065552,442.078125,True,False,False,2789.53125,79.21874237060547,0,-3.281258106231689,-0.6562583446502686,441.984375
1773431405512330,3154210967,2786.875,77.96875762939453,0,-3.328129768371582,-0.6562583446502686,442.078125,True,False,False,2789.375244140625,79.21874237060547,0,-3.281258106231689,-0.6562583446502686,441.984375
1773431405654273,3154315613,2786.718994140625,79.84369659423828,0,-3.281258106231689,-0.7031298875808716,442.078125,True,False,False,2789.375244140625,79.84369659423828,0,-3.281258106231689,-0.6562583446502686,441.984375
1773431405757993,3154458907,2786.40625,79.84369659423828,0,-3.468744516372681,-0.7031298875808716,442.03125,True,False,False,2789.375244140625,79.84369659423828,0,-3.281258106231689,-0.6562583446502686,441.984375
1773431405877850,3154555907,2786.25,78.28124237060547,0,-3.468744516372681,-0.7031298875808716,441.9375305175781,True,False,False,2789.21875,79.84369659423828,0,-3.281258106231689,-0.6562583446502686,441.984375
1773431406004819,3154679908,2785.9375,77.81244659423828,0,-2.718754053115845,-0.796884298324585,441.9375305175781,True,False,False,2789.0625,79.84369659423828,0,-3.281258106231689,-0.6562583446502686,441.984375
1773431406162796,3154863862,2785.78125,76.4062271118164,0,-3.281258106231689,-0.6562583446502686,441.890625,True,False,False,2788.906494140625,79.84369659423828,0,-3.281258106231689,-0.6562583446502686,441.984375
1773431406286023,3154978904,2785.46875,80.31249237060547,0,-2.718754053115845,-0.7031298875808716,441.984375,True,False,False,2788.59375,79.84369659423828,0,-3.281258106231689,-0.6562583446502686,441.984375
1773431406390272,3155086910,2785.46875,77.81244659423828,0,-3.703124761581421,-0.6562583446502686,441.984375,True,False,False,2788.59375,79.21874237060547,0,-3.281258106231689,-0.6562583446502686,441.984375
1773431406483703,3155184908,2785.000244140625,79.53121948242188,0,-2.437502145767212,-0.7031298875808716,441.9375305175781,True,False,False,2788.125,79.21874237060547,0,-3.281258106231689,-0.6562583446502686,441.984375
1773431406592330,3155280908,2785.3125,75.0,0,-4.265628814697266,-0.6562583446502686,441.8437805175781,True,False,False,2788.125,79.21874237060547,0,-3.281258106231689,-0.6562583446502686,441.984375
1773431406688843,3155389908,2784.84375,78.125,0,-3.656253337860107,-0.7031298875808716,441.984375,True,False,False,2787.812744140625,78.90626525878906,0,-3.281258106231689,-0.6562583446502686,441.984375
1773431406801215,3155490137,2784.531494140625,76.71870422363281,0,-3.656253337860107,-0.6562583446502686,441.984375,True,False,False,2787.812744140625,78.74995422363281,0,-3.328129768371582,-0.6562583446502686,441.984375
1773431406932895,3155594908,2784.6875,76.56246185302734,0,-2.718754053115845,-0.7031298875808716,441.9375305175781,True,False,False,2787.65625,78.74995422363281,0,-3.281258106231689,-0.6562583446502686,441.984375
1773431407059656,3155736908,2784.375,81.25,0,-4.546880722045898,-0.7500015497207642,441.9375305175781,True,False,False,2787.5,78.74995422363281,0,-3.328129768371582,-0.6562583446502686,441.984375
1773431407162632,3155857909,2783.906494140625,77.81244659423828,0,-3.328129768371582,-0.6562583446502686,442.078125,True,False,False,2787.187744140625,78.74995422363281,0,-3.328129768371582,-0.6562583446502686,441.984375
1773431407272905,3155962909,2784.21875,75.93750762939453,0,-3.515615940093994,-0.7031298875808716,441.890625,True,False,False,2786.875,78.74995422363281,0,-3.328129768371582,-0.6562583446502686,441.984375
1773431407372927,3156073910,2783.75,80.4687271118164,0,-3.656253337860107,-0.7031298875808716,441.9375305175781,True,False,False,2786.718994140625,78.74995422363281,0,-3.328129768371582,-0.7031298875808716,441.984375
1773431407474901,3156175910,2783.59375,80.00001525878906,0,-3.468744516372681,-0.6562583446502686,441.890625,True,False,False,2786.40625,78.74995422363281,0,-3.328129768371582,-0.6562583446502686,441.984375
1773431407619768,3156282908,2783.437744140625,78.4374771118164,0,-3.421872854232788,-0.6562583446502686,441.9375305175781,True,False,False,2786.25,78.4374771118164,0,-3.421872854232788,-0.6562583446502686,441.984375
1773431407745094,3156420908,2782.968994140625,76.24998474121094,0,-3.375001192092896,-0.7031298875808716,441.984375,True,False,False,2785.9375,78.28124237060547,0,-3.375001192092896,-0.7031298875808716,441.984375
1773431407866982,3156542372,2782.968994140625,79.21874237060547,0,-2.624988555908203,-0.609375536441803,441.890625,True,False,False,2785.78125,78.4374771118164,0,-3.328129768371582,-0.7031298875808716,441.984375
1773431407958463,3156659500,2783.125,75.46871948242188,0,-3.656253337860107,-0.609375536441803,442.03125,True,False,False,2785.46875,78.4374771118164,0,-3.375001192092896,-0.7031298875808716,441.984375
1773431408071261,3156767081,2782.812744140625,78.28124237060547,0,-3.234364032745361,-0.609375536441803,442.03125,True,False,False,2785.46875,78.28124237060547,0,-3.328129768371582,-0.6562583446502686,441.984375
1773431408179755,3156880908,2782.5,77.34373474121094,0,-3.234364032745361,-0.7031298875808716,441.9375305175781,True,False,False,2785.3125,78.28124237060547,0,-3.328129768371582,-0.6562583446502686,441.984375
1773431408285827,3156986910,2782.5,78.90626525878906,0,-3.890633583068848,-0.6562583446502686,442.125,True,False,False,2785.000244140625,78.28124237060547,0,-3.328129768371582,-0.6562583446502686,441.984375
1773431408407681,3157086911,2782.03125,76.24998474121094,0,-3.656253337860107,-0.6562583446502686,441.9375305175781,True,False,False,2784.84375,78.28124237060547,0,-3.375001192092896,-0.6562583446502686,441.984375
1773431408508732,3157209908,2782.03125,78.28124237060547,0,-2.437502145767212,-0.6562583446502686,442.078125,True,False,False,2784.6875,78.28124237060547,0,-3.328129768371582,-0.6562583446502686,441.984375
1773431408613498,3157310915,2781.5625,81.25,0,-2.718754053115845,-0.609375536441803,442.125,True,False,False,2784.531494140625,78.28124237060547,0,-3.328129768371582,-0.6562583446502686,441.984375
1773431408716515,3157414908,2781.718994140625,74.0625,0,-3.328129768371582,-0.6562583446502686,442.078125,True,False,False,2784.375,78.28124237060547,0,-3.328129768371582,-0.6562583446502686,441.984375
1773431408836948,3157523908,2780.9375,77.18749237060547,0,-3.84373950958252,-0.7031298875808716,442.078125,True,False,False,2784.21875,78.125,0,-3.375001192092896,-0.6562583446502686,441.984375
1773431408946395,3157638405,2781.250244140625,78.28124237060547,0,-3.703124761581421,-0.5625039339065552,442.078125,True,False,False,2783.906494140625,78.28124237060547,0,-3.421872854232788,-0.6562583446502686,441.984375
1773431409044911,3157745773,2781.250244140625,77.03125762939453,0,-4.218757152557373,-0.609375536441803,442.125,True,False,False,2783.75,78.125,0,-3.468744516372681,-0.6562583446502686,441.984375
1773431409155430,3157855908,2780.9375,79.06250762939453,0,-2.81249737739563,-0.7031298875808716,441.984375,True,False,False,2783.59375,78.125,0,-3.421872854232788,-0.6562583446502686,441.984375
1773431409273243,3157957877,2780.625244140625,78.59371948242188,0,-3.656253337860107,-0.609375536441803,442.03125,True,False,False,2783.437744140625,78.125,0,-3.421872854232788,-0.6562583446502686,441.984375
1773431409381730,3158079619,2780.625244140625,76.4062271118164,0,-3.281258106231689,-0.6562583446502686,442.125,True,False,False,2783.125,78.125,0,-3.421872854232788,-0.6562583446502686,441.984375
1773431409509246,3158191175,2780.156494140625,77.03125762939453,0,-3.84373950958252,-0.6562583446502686,442.125,True,False,False,2782.968994140625,78.125,0,-3.468744516372681,-0.6562583446502686,441.984375
1773431409620583,3158321736,2780.0,76.4062271118164,0,-3.656253337860107,-0.609375536441803,442.125,True,False,False,2782.968994140625,77.81244659423828,0,-3.515615940093994,-0.6562583446502686,441.984375
1773431409740864,3158440074,2779.84375,77.96875762939453,0,-3.468744516372681,-0.609375536441803,442.03125,True,False,False,2782.812744140625,77.96875762939453,0,-3.468744516372681,-0.6562583446502686,442.03125
1773431409856683,3158535476,2779.687744140625,78.90626525878906,0,-2.859368801116943,-0.609375536441803,441.890625,True,False,False,2782.5,77.96875762939453,0,-3.468744516372681,-0.6562583446502686,442.03125
1773431410024930,3158658909,2779.53125,79.68746185302734,0,-3.703124761581421,-0.609375536441803,442.078125,True,False,False,2782.5,78.125,0,-3.468744516372681,-0.6562583446502686,442.03125
1773431410164694,3158823909,2779.21875,76.71870422363281,0,-2.718754053115845,-0.6562583446502686,441.9375305175781,True,False,False,2782.03125,77.96875762939453,0,-3.468744516372681,-0.6562583446502686,442.03125
1773431410275294,3158973241,2779.062744140625,77.34373474121094,0,-3.93750524520874,-0.6562583446502686,441.890625,True,False,False,2782.03125,77.96875762939453,0,-3.468744516372681,-0.6562583446502686,442.03125
