ts,data
1773431403165667,-13.7928
1773431403170155,-14.2632
1773431403174126,-13.5725
1773431403178037,-13.4735
1773431403183997,-13.9805
1773431403190293,-13.2343
1773431403194812,-13.1708
1773431403200041,-13.6784
1773431403204020,-13.5868
1773431403208777,-12.9127
1773431403212371,-12.832
1773431403217330,-13.2435
1773431403222022,-12.1144
1773431403232771,-13.1548
1773431403236947,-13.0581
1773431403241080,-12.4114
1773431403244010,-11.9828
1773431403248020,-12.4509
1773431403252407,-12.9522
1773431403255976,-12.3004
1773431403262061,-12.2638
1773431403266021,-12.7657
1773431403270009,-12.6724
1773431403274028,-12.0292
1773431403278947,-11.6149
1773431403282013,-12.7084
1773431403286012,-12.725
1773431403293928,-11.7728
1773431403297998,-12.3107
1773431403302237,-12.8979
1773431403309521,-12.2804
1773431403311939,-13.1147
1773431403322188,-12.574
1773431403327764,-12.8429
1773431403331983,-13.4598
1773431403337883,-12.9282
1773431403342358,-12.5734
1773431403347770,-13.1456
1773431403351970,-13.8587
1773431403356149,-13.3162
1773431403361262,-12.9883
1773431403368235,-14.2495
1773431403372786,-13.7814
1773431403375952,-13.4999
1773431403381373,-14.1247
1773431403384371,-14.7496
1773431403387924,-14.0847
1773431403392374,-13.6423
1773431403397232,-14.1591
1773431403401194,-14.7657
1773431403403910,-14.222
1773431403412466,-14.3165
1773431403418879,-14.8389
1773431403422043,-14.2312
1773431403425976,-13.8375
1773431403431962,-15.0358
1773431403435942,-15.0066
1773431403439951,-14.3754
1773431403444055,-13.9508
1773431403448678,-15.0724
1773431403452180,-15.0009
1773431403455972,-14.3857
1773431403460726,-13.9668
1773431403463976,-14.4681
1773431403468631,-14.9814
1773431403472344,-14.1213
1773431403476005,-13.6011
1773431403480095,-14.0103
1773431403483990,-14.5316
1773431403487956,-14.4286
1773431403491972,-13.2698
1773431403496320,-13.6652
1773431403499954,-14.1322
1773431403503989,-13.3688
1773431403513736,-13.3476
1773431403518175,-13.8323
1773431403522017,-12.9431
1773431403528043,-12.8189
1773431403532054,-13.2979
1773431403535985,-13.1588
1773431403539984,-12.4921
1773431403544037,-12.0555
1773431403548144,-12.5122
1773431403552120,-12.194
1773431403560003,-11.7522
1773431403564065,-12.2278
1773431403567980,-12.7857
1773431403572128,-12.0841
1773431403575947,-12.1597
1773431403583933,-12.7216
1773431403588000,-12.6609
1773431403592014,-11.6057
1773431403595993,-12.0898
1773431403600927,-12.6941
1773431403603982,-12.681
1773431403609280,-11.6904
1773431403613997,-12.17
1773431403618945,-12.6844
1773431403621994,-12.0366
1773431403629928,-12.269
1773431403633974,-12.8647
1773431403639502,-12.8338
1773431403642015,-11.8443
1773431403646318,-12.4721
1773431403650074,-13.1491
1773431403653968,-13.2097
1773431403658528,-12.6947
1773431403661981,-12.9602
1773431403666310,-13.5588
1773431403669954,-13.5599
1773431403674489,-13.0381
1773431403677941,-13.3614
1773431403682573,-14.0332
1773431403685996,-13.4627
1773431403691971,-13.1113
1773431403695853,-13.7013
1773431403699917,-14.3348
1773431403708072,-13.8169
1773431403712439,-14.0652
1773431403716054,-14.6678
1773431403719927,-14.6598
1773431403723955,-14.0864
1773431403730177,-14.9539
1773431403735901,-14.8361
1773431403740441,-14.1459
1773431403744910,-13.6715
1773431403747920,-14.1877
1773431403751940,-14.7313
1773431403755901,-14.0801
1773431403759942,-13.6269
1773431403766045,-14.634
1773431403770304,-14.5722
1773431403776135,-14.0898
1773431403784095,-14.6495
1773431403787907,-14.5516
1773431403791930,-13.4484
1773431403796301,-13.933
1773431403799896,-14.4355
1773431403805302,-14.305
1773431403810071,-13.1411
1773431403815453,-14.0652
1773431403822036,-13.2114
1773431403829125,-13.2046
1773431403834004,-13.6921
1773431403837911,-13.5628
1773431403841947,-12.3731
1773431403845972,-12.7931
1773431403853642,-13.1468
1773431403858933,-12.4778
1773431403862081,-12.5299
1773431403865860,-13.0089
1773431403871730,-12.1528
1773431403875868,-11.7253
1773431403880852,-12.2215
1773431403883909,-12.709
1773431403887865,-12.5413
1773431403891974,-11.3837
1773431403895839,-11.8964
1773431403899901,-12.5013
1773431403903919,-12.4761
1773431403907858,-11.9084
1773431403911958,-12.0704
1773431403915878,-12.6461
1773431403919900,-12.586
1773431403924343,-12.0217
1773431403927881,-11.7122
1773431403932350,-12.9236
1773431403935863,-12.8732
1773431403939824,-12.2878
1773431403943904,-11.929
1773431403947876,-12.4904
1773431403952096,-13.1565
1773431403956143,-12.6421
1773431403959867,-12.3376
1773431403963842,-12.9356
1773431403967847,-13.5554
1773431403972189,-13.0215
1773431403977036,-12.7708
1773431403981264,-13.422
1773431403984099,-14.0481
1773431403988934,-13.9948
1773431403992085,-13.0363
1773431403996452,-13.6526
1773431404000408,-14.3399
1773431404004537,-14.3874
1773431404007890,-13.5582
1773431404011851,-14.1345
1773431404017565,-14.7416
1773431404022033,-14.2197
1773431404026748,-13.9268
1773431404029874,-14.5562
1773431404033804,-15.1628
1773431404038764,-15.0753
1773431404041821,-14.1259
1773431404045870,-14.7262
1773431404050539,-15.3471
1773431404054012,-15.3253
1773431404058690,-14.7353
1773431404062145,-14.8578
1773431404066003,-15.4129
1773431404069862,-15.3127
1773431404074186,-14.6329
1773431404077932,-14.2083
1773431404083762,-15.275
1773431404087967,-15.1628
1773431404092233,-14.1316
1773431404096765,-14.6541
1773431404099789,-15.1577
1773431404103879,-14.9619
1773431404107878,-14.218
1773431404111968,-14.1877
1773431404115859,-14.6592
1773431404119849,-14.4795
1773431404123826,-13.7803
1773431404127935,-13.2973
1773431404132006,-14.1751
1773431404136246,-13.9468
1773431404140507,-13.1914
1773431404143838,-12.6947
1773431404148296,-13.6486
1773431404152234,-13.4976
1773431404155938,-12.8217
1773431404160032,-12.3582
1773431404163800,-12.7611
1773431404168006,-13.1754
1773431404171806,-12.186
1773431404176516,-11.7288
1773431404181478,-12.198
1773431404185584,-12.618
1773431404189953,-11.9348
1773431404197719,-12.4618
1773431404201791,-12.3056
1773431404207771,-11.2355
1773431404212361,-11.7574
1773431404216339,-12.273
1773431404219754,-12.1688
1773431404223801,-11.1279
1773431404229211,-11.1279
1773431404232156,-12.1545
1773431404237795,-11.378
1773431404242444,-10.9969
1773431404247175,-11.5571
1773431404249771,-12.1328
1773431404253773,-11.58
1773431404257996,-11.58
1773431404261814,-11.9044
1773431404265967,-12.5425
1773431404270034,-12.5104
1773431404274715,-11.9674
1773431404279122,-12.3462
1773431404281749,-12.9305
1773431404287382,-12.8744
1773431404290043,-12.3136
1773431404294781,-12.0034
1773431404298019,-13.2795
1773431404301771,-13.2818
1773431404306183,-12.5511
1773431404313291,-13.2149
1773431404316691,-13.8678
1773431404321212,-13.8421
1773431404323743,-13.3127
1773431404327985,-13.6647
1773431404334301,-14.2936
1773431404338274,-13.7207
1773431404342939,-13.4421
1773431404345991,-14.0887
1773431404350074,-14.7439
1773431404354690,-14.7285
1773431404357758,-14.1825
1773431404361791,-14.4984
1773431404365758,-15.0575
1773431404369765,-14.9219
1773431404375355,-14.2867
1773431404378019,-13.897
1773431404381963,-15.0072
1773431404385854,-14.9471
1773431404390088,-14.3594
1773431404393829,-14.0206
1773431404397854,-14.6237
1773431404401955,-14.99
1773431404405725,-14.3416
1773431404409793,-13.972
1773431404414495,-14.5265
1773431404418217,-15.0558
1773431404421736,-14.2352
1773431404425917,-13.8031
1773431404429858,-14.3113
1773431404433764,-14.8132
1773431404437798,-14.6232
1773431404441772,-13.3946
1773431404445782,-13.8432
1773431404449797,-14.2981
1773431404453755,-14.1345
1773431404457781,-13.4581
1773431404461875,-13.5565
1773431404465798,-13.9874
1773431404470319,-13.7511
1773431404474433,-13.0066
1773431404479119,-12.5625
1773431404482486,-13.5645
1773431404485733,-13.3763
1773431404489796,-12.6844
1773431404493926,-12.2455
1773431404498312,-12.7216
1773431404501793,-12.9871
1773431404505967,-12.2535
1773431404510318,-11.8123
1773431404514056,-12.8206
1773431404519881,-12.0389
1773431404527130,-11.6246
1773431404531643,-12.6901
1773431404538584,-12.5259
1773431404542006,-11.4501
1773431404545762,-12.0235
1773431404551265,-12.5471
1773431404553786,-12.4532
1773431404557958,-11.8747
1773431404561668,-12.1156
1773431404565717,-12.6712
1773431404570025,-12.5597
1773431404573757,-11.9708
1773431404577833,-12.2649
1773431404581678,-12.8544
1773431404585707,-12.7577
1773431404589775,-12.2083
1773431404593773,-11.9714
1773431404598268,-12.6495
1773431404602139,-13.1794
1773431404606590,-12.5814
1773431404610579,-12.8784
1773431404615773,-13.5107
1773431404619737,-13.4695
1773431404626251,-12.6884
1773431404630023,-13.3768
1773431404633954,-14.0114
1773431404637704,-13.9725
1773431404642634,-13.0953
1773431404646088,-13.7219
1773431404649834,-14.3485
1773431404653728,-13.8175
1773431404659707,-13.5697
1773431404663719,-14.7834
1773431404674025,-14.0927
1773431404678795,-14.4023
1773431404681812,-15.0358
1773431404685693,-14.9694
1773431404689738,-14.0429
1773431404695780,-14.6003
1773431404699763,-15.109
1773431404703701,-14.3462
1773431404710351,-14.0155
1773431404713694,-14.5768
1773431404718211,-15.117
1773431404723254,-14.3176
1773431404725802,-13.9153
1773431404730945,-14.4114
1773431404734257,-14.6323
1773431404738013,-14.6323
1773431404742827,-13.517
1773431404745721,-14.0549
1773431404751694,-14.4057
1773431404755784,-13.3665
1773431404762734,-13.8896
1773431404765805,-14.3536
1773431404769697,-13.3825
