ts,run,state,depress,igniter,gn2_fill,lox_fill,gn2_drain,ereg_power,press_pilot,ms_since_boot,lox_disconnect
1774635830796300,False,"""GN2_STANDBY""",True,False,False,False,False,False,False,2084971,False
1774635831406868,False,"""GN2_STANDBY""",False,False,False,False,False,False,False,2085565,False
1774635832216297,False,"""GN2_STANDBY""",False,False,False,False,False,False,False,2086376,False
1774635833227761,False,"""GN2_STANDBY""",False,False,False,False,False,False,False,2087369,False
1774635833343413,False,"""GN2_STANDBY""",False,False,False,False,False,False,False,2087520,False
1774635834154549,False,"""GN2_STANDBY""",False,False,False,False,False,False,False,2088291,False
1774635834209866,False,"""GN2_STANDBY""",False,False,False,False,False,False,False,2088380,False
1774635834615530,False,"""GN2_STANDBY""",False,False,False,False,False,False,False,2088752,False
1774635836426028,False,"""GN2_STANDBY""",False,False,False,False,False,False,False,2090572,False
1774635837126940,False,"""GN2_STANDBY""",False,False,False,False,False,False,False,2091306,False
1774635838894472,False,"""GN2_STANDBY""",False,False,False,False,False,False,False,2093074,False
1774635839408335,False,"""GN2_STANDBY""",False,False,False,False,False,False,False,2093578,False
1774635839600843,False,"""GN2_STANDBY""",False,False,False,False,False,False,False,2093784,False
1774635841053603,False,"""GN2_STANDBY""",True,False,False,False,False,False,False,2095237,False
1774635841509671,False,"""GN2_STANDBY""",False,False,False,False,False,False,False,2095693,False
1774635841737894,False,"""GN2_STANDBY""",False,False,False,False,False,False,False,2095901,False
1774635843422118,False,"""GN2_STANDBY""",False,False,False,False,False,False,False,2097605,False
