ts,ts.1,board_temp,cap_fill_base,cap_fill_actual
1775844881508942,3462914759,16,100,137.049072265625
1775844881527232,3462945492,16,100,137.049072265625
1775844881550911,3462975229,17,100,137.049072265625
1775844881577621,3463006496,17,100,137.049072265625
1775844881599590,3463036486,16,100,137.049072265625
1775844881636605,3463066486,17,100,137.049072265625
1775844881663181,3463096486,16,100,137.049072265625
1775844881690590,3463126484,16,100,137.049072265625
1775844881716234,3463156485,17,100,137.049072265625
1775844881738572,3463186470,16,100,137.049072265625
1775844881786246,3463216486,16,100,137.049072265625
1775844881808820,3463246482,16,100,137.049072265625
1775844881835085,3463276485,16,100,137.049072265625
1775844881863593,3463306485,16,100,137.049072265625
1775844881894424,3463336485,17,100,137.049072265625
1775844881920638,3463366485,17,100,137.049072265625
1775844881947332,3463396506,16,100,137.049072265625
1775844881976268,3463426486,16,100,137.049072265625
1775844882021686,3463456454,16,100,137.049072265625
1775844882065150,3463486485,16,100,137.049072265625
1775844882089146,3463516477,17,100,137.049072265625
1775844882110417,3463547486,16,100,137.049072265625
1775844882145533,3463577462,16,100,137.049072265625
1775844882162651,3463607483,16,100,137.049072265625
1775844882198050,3463637485,16,100,137.049072265625
1775844882220257,3463667485,16,100,137.049072265625
1775844882249967,3463697485,16,100,137.049072265625
1775844882277350,3463727485,17,100,137.049072265625
1775844882296306,3463757485,16,100,137.049072265625
1775844882344583,3463787458,16,100,137.049072265625
1775844882377259,3463817486,16,100,137.049072265625
1775844882394388,3463847482,16,100,136.7036895751953
1775844882426729,3463877487,16,100,136.7036895751953
1775844882449141,3463907463,17,100,136.7036895751953
1775844882499162,3463937519,16,100,136.7036895751953
1775844882520247,3463967496,16,100,136.7036895751953
1775844882540328,3463997485,17,100,136.7036895751953
1775844882565006,3464027494,16,100,136.7036895751953
1775844882591723,3464057485,16,100,136.7036895751953
1775844882635886,3464087486,17,100,136.7036895751953
1775844882658406,3464117470,16,100,136.7036895751953
1775844882680614,3464147486,16,100,136.7036895751953
1775844882740833,3464177486,16,100,136.7036895751953
1775844882759998,3464207515,17,100,136.7036895751953
1775844882783989,3464237486,16,100,136.7036895751953
1775844882808579,3464267486,17,100,136.7036895751953
1775844882836321,3464297486,16,100,136.7036895751953
1775844882893031,3464327486,16,100,136.7036895751953
1775844882919847,3464357486,17,100,136.7036895751953
1775844882949859,3464387485,16,100,136.7036895751953
1775844882973212,3464417485,17,100,136.7036895751953
1775844883008982,3464447470,16,100,136.7036895751953
1775844883032212,3464477487,16,100,136.7036895751953
1775844883059601,3464507483,16,100,136.7036895751953
1775844883083938,3464537485,17,100,136.7036895751953
1775844883111447,3464567485,17,100,136.7036895751953
1775844883151588,3464597485,16,100,136.7036895751953
1775844883172037,3464627485,16,100,136.7036895751953
1775844883194587,3464657479,16,100,136.7036895751953
1775844883221161,3464687486,16,100,136.7036895751953
1775844883253573,3464717454,16,100,136.7036895751953
1775844883283657,3464747485,16,100,136.7036895751953
1775844883333880,3464777477,16,100,136.7036895751953
1775844883364910,3464807486,16,100,136.7036895751953
1775844883386039,3464837463,16,100,136.7036895751953
1775844883409378,3464867483,16,100,136.7036895751953
1775844883439840,3464897485,16,100,136.7036895751953
1775844883469345,3464927520,16,100,136.7036895751953
1775844883509912,3464957494,16,100,136.7036895751953
1775844883554545,3464986489,16,100,136.7036895751953
1775844883579426,3465016494,16,100,136.7036895751953
1775844883617149,3465046458,16,100,136.7036895751953
1775844883641958,3465076486,16,100,136.7036895751953
1775844883673232,3465106482,16,100,136.7036895751953
