ts,data
1775842598674198,1.02031
1775842598678260,2.17167
1775842598682499,2.73419
1775842598686192,3.31674
1775842598690651,3.82089
1775842598694199,4.16195
1775842598698625,4.54821
1775842598702267,4.55279
1775842598706178,4.40286
1775842598710430,4.09213
1775842598715139,3.75908
1775842598718173,3.20057
1775842598722162,3.00887
1775842598726184,2.83433
1775842598730421,2.74278
1775842598734167,2.69471
1775842598738145,2.89499
1775842598742140,2.95508
1775842598746140,3.01059
1775842598750172,2.998
1775842598754187,2.9877
1775842598758394,2.94478
1775842598762198,2.58026
1775842598766314,2.20544
1775842598770171,1.73848
1775842598774202,1.26638
1775842598778186,0.401144
1775842598783416,0.0520744
1775842598787098,-0.211731
1775842598792168,-0.619742
1775842598796276,-0.697568
1775842598800592,-0.746209
1775842598804355,-0.739914
1775842598808132,-0.789127
1775842598812182,-0.753648
1775842598816237,-0.694134
1775842598820120,-0.623176
1775842598824252,-0.658083
1775842598828164,-0.733619
1775842598832166,-0.632904
1775842598836629,-0.401717
1775842598840243,-0.132189
1775842598844133,0.102432
1775842598848224,0.680973
1775842598852547,1.05351
1775842598856133,1.42833
1775842598860172,1.72246
1775842598864129,1.93419
1775842598868131,2.08469
1775842598872103,2.48641
1775842598876175,2.58999
1775842598880159,2.56881
1775842598884157,2.47897
1775842598888129,2.44177
1775842598892148,2.58026
1775842598896158,2.68155
1775842598900170,2.74964
1775842598904270,2.85951
1775842598908131,3.0432
1775842598912210,3.54506
1775842598916297,3.70529
1775842598920182,3.80658
1775842598924197,3.81688
1775842598928144,3.76652
1775842598932298,3.64235
1775842598938818,2.96767
1775842598942091,2.49442
1775842598946330,2.07954
1775842598950219,1.69671
1775842598954354,1.31502
1775842598959039,0.869242
1775842598962088,0.0400572
1775842598966486,-0.222604
1775842598970109,-0.383405
1775842598974157,-0.543634
1775842598980389,-0.820029
1775842598985137,-0.877253
1775842598988584,-0.746209
1775842598992145,-0.697568
1775842598996100,-0.60372
1775842599000110,-0.459514
1775842599004148,-0.267239
1775842599008358,0.0148784
1775842599012513,0.143062
1775842599016248,0.323319
1775842599020133,0.526466
1775842599024065,0.704435
1775842599028214,0.979113
1775842599032423,1.13305
1775842599036148,1.32475
1775842599040218,1.47811
1775842599044165,1.83691
1775842599052112,2.2804
1775842599059160,2.52303
1775842599063349,3.00544
1775842599066093,3.25322
1775842599070078,3.51187
1775842599074187,3.67096
1775842599078058,3.85866
1775842599082099,3.87697
1775842599087097,3.83176
1775842599090062,3.64921
1775842599094230,3.43462
1775842599098083,2.49728
1775842599102104,1.7877
1775842599106056,1.23891
1775842599110075,1.08898
1775842599114115,1.26867
1775842599118119,1.61087
1775842599122100,1.25894
